dataset,model_name,split_type,pred_length,mean_precision,std_precision,mean_recall,std_recall,mean_f1_score,std_f1_score,mean_f05_score,std_f05_score,mean_f2_score,std_f2_score,mean_hit_score,std_hit_score
tafeng,fpmc,split_fixed,7,0.007946775087784139,0.033283354837096886,0.01955305080708751,0.11064524601448396,0.00957419970293724,0.042272573140257036,0.009925675364413664,0.042061220794507664,0.0076669669947533456,0.03698195251378904,0.05476498490728762,0.2275700187282417
tafeng,fpmc,split_fixed,8,0.007222940922811557,0.02963151421768795,0.019835005250088994,0.11081835501648407,0.0089942832251136,0.03874999310555202,0.009148109921715535,0.03794000891555562,0.007392714699166218,0.0347289398000417,0.056921086675291076,0.23174174187265242
tafeng,fpmc,split_fixed,9,0.006659958794499546,0.026781420671188376,0.02009784432275989,0.11094174864658381,0.008526972206393616,0.0358660643247586,0.00854078096428499,0.03467547642938126,0.007158186385637616,0.032781514127902894,0.05907718844329452,0.23581996282688442
tafeng,fpmc,split_fixed,10,0.006080206985769729,0.02426013999061855,0.020361367872182536,0.1114027945739084,0.008033445409200386,0.033377366457226366,0.007902716168138743,0.03179449082529711,0.006913236513711831,0.03115474519035726,0.0599396291504959,0.23742615358735294
tafeng,fpmc,split_fixed,11,0.005605864596808969,0.02219608078661967,0.02059356344719829,0.11184613875273346,0.007589868096591113,0.031211480244581497,0.00735718549308935,0.02935224924646217,0.006679264139503843,0.029702727744150125,0.06080206985769728,0.23901843798581704
tafeng,fpmc,split_fixed,12,0.005138709213741553,0.020346407387734907,0.02059356344719829,0.11184613875273346,0.007120448600476118,0.029189016191006424,0.006808335657014252,0.027139863699042532,0.006393110043914118,0.02825192332201602,0.06080206985769728,0.23901843798581704
tafeng,fpmc,split_fixed,13,0.0047765946860384104,0.01884075302567317,0.02102478380079898,0.11367942082004713,0.006769480258659468,0.02756806321550603,0.006385147725578757,0.0253377482481945,0.0062094363182796245,0.02718168623021728,0.061233290211297975,0.23980945195818473
tafeng,fpmc,split_fixed,14,0.0045586151666358625,0.017713557413687474,0.02154178454732024,0.11458241528943114,0.006569757178225972,0.02631459352793881,0.006132077104229805,0.023962777388160817,0.00612911375075338,0.026316130421784722,0.06295817162570073,0.24294009720390733
tafeng,fpmc,split_fixed,15,0.0043409515595802745,0.01668349709413713,0.022134712533521186,0.11648318210192689,0.006367559853257348,0.025165034801893187,0.005880329767927432,0.022714250097814644,0.00603912476555621,0.0255165585840658,0.06425183268650281,0.24525389366872344
tafeng,fpmc,split_fixed,16,0.004123544631306598,0.015734118696014182,0.022246322507394306,0.11654237521419038,0.006123131901671934,0.023986813446844186,0.005613009133774118,0.021517073815292758,0.005875826687044893,0.024565186358622756,0.06511427339370418,0.2467806037779548
tafeng,fpmc,split_fixed,17,0.004007812698171118,0.015025209625343088,0.0229083563194928,0.11843087800253746,0.006015101772857614,0.023125480316983166,0.005477857015884529,0.020625483046246656,0.005838822948023313,0.023930288024612986,0.06727037516170763,0.25054368962697077
tafeng,fpmc,split_fixed,18,0.003904939868717355,0.014391162727288766,0.023295427922605798,0.11879451691502974,0.005913199905401094,0.022321698620130188,0.005356336151783232,0.019819551333734513,0.005789427831273932,0.023268936688534837,0.06942647692971109,0.2542327926568229
tafeng,fpmc,split_fixed,19,0.0037221125258164803,0.013671327652603368,0.02338167199332594,0.11885018361231935,0.005700276471035176,0.021412742076336595,0.005127589162275651,0.018903215270205987,0.005641958320593255,0.022513626420678456,0.06985769728331177,0.2549620190633144
tafeng,fpmc,split_fixed,20,0.00364381198792583,0.013164352156051757,0.02373742878504651,0.11911220383422629,0.005622522451429236,0.020756012048642126,0.005033980820857832,0.018250544632596816,0.0056058002464266805,0.021949555752025743,0.07201379905131522,0.2585665131880158
tafeng,hrm,split_10,2,0.07333333333333333,0.17747924225600953,0.041849206349206344,0.13878005315840586,0.04695286195286195,0.1264158988061742,0.06849951682304622,0.17086255806377315,0.02559878516782541,0.07692983748418464,0.14666666666666667,0.35495848451201906
tafeng,hrm,split_10,3,0.057777777777777775,0.12660110552620552,0.04553174603174603,0.13951142217448756,0.044718429718429716,0.10627374798014061,0.059976435157549704,0.1338878537774705,0.02613975289395047,0.06976177936796978,0.17333333333333334,0.37980331657861605
tafeng,hrm,split_10,4,0.04666666666666667,0.09773726365586012,0.04767460317460317,0.1404139364246583,0.041451085951085945,0.0927635961057042,0.0518330302323572,0.11009314855348995,0.025790991172570117,0.06443801657519126,0.18666666666666668,0.3909490546234405
tafeng,hrm,split_10,5,0.03733333333333333,0.0781898109246882,0.04767460317460317,0.1404139364246583,0.036928360118964505,0.08161282697149876,0.0436015965421508,0.09226575765318652,0.024312358141211108,0.05954560686417379,0.18666666666666668,0.3909490546234405
tafeng,hrm,split_10,6,0.03444444444444444,0.07041124184302675,0.05267460317460317,0.14597354391714856,0.03735268435268435,0.07996474600761783,0.041937122894810136,0.08669058124050273,0.025759122516216544,0.05975893171856998,0.2,0.40134003725439027
tafeng,hrm,split_10,7,0.03142857142857141,0.06163991826205614,0.05656349206349206,0.14847823020609358,0.036624357490920946,0.07462720445430582,0.039433379249691126,0.07801858823231961,0.02643739640771737,0.05784583772710859,0.21333333333333335,0.4110335094141321
tafeng,hrm,split_10,8,0.03166666666666667,0.056436894337885006,0.06397089947089947,0.15341723867403245,0.03857323395558689,0.07119718283954014,0.04045654244150512,0.07263653183703746,0.028777146464646464,0.05702183667060972,0.24666666666666667,0.4325151456659354
tafeng,hrm,split_10,9,0.03037037037037037,0.05291513061107839,0.07280423280423279,0.17303815905665715,0.038802076167087154,0.0697029908821722,0.039506547588410455,0.06928855756557162,0.03027267167793548,0.058189857339492834,0.26,0.44010370955921846
tafeng,hrm,split_10,10,0.02866666666666667,0.048239707205065256,0.08169312169312169,0.18978092469642327,0.038372191505318426,0.06633790020296028,0.03792291810628004,0.06416067601047641,0.03135798880671243,0.057956190824282765,0.2733333333333333,0.4471635688097735
tafeng,hrm,split_10,11,0.027878787878787878,0.044619127813388684,0.08507696007696007,0.190026435769683,0.038162601743363056,0.06266025025381991,0.03719677958864761,0.059831031012168426,0.03175945779808013,0.05567038045202974,0.29333333333333333,0.4568151589926261
tafeng,hrm,split_10,12,0.027222222222222214,0.0426305367627256,0.0964102934102934,0.20792791352941564,0.03862176062970247,0.06179221275788856,0.03677468518689997,0.057832458520922975,0.03342319690113807,0.05667788644003377,0.30666666666666664,0.4626545331046025
tafeng,hrm,split_10,13,0.025641025641025637,0.039522452828281956,0.09752140452140452,0.20785456316102585,0.03710843833327373,0.05833682050004174,0.0348887308314919,0.05398229581184148,0.03271175909701954,0.054363097057177755,0.31333333333333335,0.46540257044058886
tafeng,hrm,split_10,14,0.02428571428571427,0.037769258868702076,0.09918807118807119,0.21007584162087126,0.03584454865191841,0.05684779330958029,0.03327336062212053,0.05196903897284142,0.032212402161034354,0.053686932774828826,0.31333333333333335,0.46540257044058886
tafeng,hrm,split_10,15,0.02488888888888886,0.03585259961051243,0.1054508917008917,0.2119457299041003,0.03690106513999069,0.05440961840087997,0.03413675174469757,0.04942740731196994,0.03346957890057831,0.0521766336321109,0.3466666666666667,0.47750282569411145
tafeng,hrm,split_10,16,0.02375,0.03370787204176335,0.10711755836755837,0.21209384017118715,0.03578964981988168,0.051899854000810375,0.032758519815677865,0.04671126865304385,0.033008604549045716,0.05047060783441897,0.35333333333333333,0.4796064755241046
tafeng,hrm,split_10,17,0.022745098039215685,0.03181034187707426,0.10763037888037888,0.21192603253143796,0.034590775540433806,0.04944307616238679,0.03146789172849069,0.0442184955376994,0.03226814785253136,0.04866660314462157,0.36,0.4816080447052691
tafeng,hrm,split_10,18,0.021481481481481466,0.03004310066168121,0.10763037888037888,0.21192603253143796,0.03307983799483734,0.047224381100971484,0.029844927323534776,0.041925505752241986,0.0313014501002431,0.04705574533691038,0.36,0.4816080447052691
tafeng,hrm,split_10,19,0.02105263157894736,0.029243690619313575,0.11013037888037888,0.2123644227944255,0.032770985344870975,0.04620165579285997,0.02935765216760247,0.040896086029609334,0.031359304922983756,0.04620201442696399,0.36666666666666664,0.48350880098132454
tafeng,hrm,split_10,20,0.020333333333333335,0.0284361209624572,0.11079704554704553,0.21248933364165778,0.0319038501664163,0.04499992808078316,0.028430227403437522,0.03979395530069678,0.030818504952481587,0.045131248165453546,0.36666666666666664,0.48350880098132454
tafeng,hrm,split_20,2,0.0711135611907387,0.18694468997994332,0.031940051292006534,0.11546570066468168,0.038027111424261684,0.11162720749165046,0.05900175862205743,0.15913539630191173,0.019985256867507864,0.06558154230433345,0.13340683572216097,0.34020149346572703
tafeng,hrm,split_20,3,0.061742006615214985,0.13958926954788758,0.044360042791380616,0.1369142939050467,0.04404592742728387,0.10790072001189589,0.06035846185478573,0.1383261449993817,0.025599101776103125,0.06989699395000225,0.1730981256890849,0.3785408173564291
tafeng,hrm,split_20,4,0.050165380374862185,0.10876324203433234,0.04795772221596191,0.14052645511059195,0.04204510819086576,0.09699179457640499,0.05348139376624436,0.11694061761939979,0.026075049585547436,0.06647412259295978,0.18632855567805953,0.38958640276735035
tafeng,hrm,split_20,5,0.04299889746416759,0.0894121283515537,0.050816514186262075,0.14236768109386844,0.04006114001904729,0.08745773086140561,0.04823546280567596,0.10068756084587765,0.026195507387110014,0.06283060103159188,0.19955898566703417,0.39988936603882885
tafeng,hrm,split_20,6,0.036567438441749346,0.07538196385089364,0.05162810306290057,0.14278885118170576,0.036989148387769885,0.07918002295633571,0.04267034107915132,0.08805882488064053,0.02529856785579444,0.05910697419294559,0.20286659316427783,0.4023558478757792
tafeng,hrm,split_20,7,0.03291856985352022,0.06624865553802617,0.05416993926109376,0.14665516440055673,0.03543761509291079,0.07317234080461908,0.039527273724451834,0.07924802683182743,0.025206907142063407,0.05663129987120915,0.21168687982359427,0.4087294142548595
tafeng,hrm,split_20,8,0.029492833517089305,0.05895115933546506,0.05530922628792213,0.14738426665612886,0.03350983944655156,0.06818111903649807,0.03627868927190667,0.07216076753955639,0.024658704885377997,0.05412558417995907,0.2160970231532525,0.41180829819386444
tafeng,hrm,split_20,9,0.02670586794070807,0.05293076945050579,0.05603637492025267,0.14805270270448823,0.03167051506749707,0.0637827919609436,0.033463740106913796,0.06604522333618867,0.02400157144615041,0.051895340903394246,0.21940463065049615,0.4140715811102847
tafeng,hrm,split_20,10,0.024476295479603092,0.04810568571574378,0.057628926678184804,0.1518893776141298,0.030149911353305688,0.060141929134954523,0.0311575141598356,0.061013452456580373,0.023539638789239863,0.050269869911449196,0.2227122381477398,0.4162962519884148
tafeng,hrm,split_20,11,0.0226520998296081,0.043943048955319114,0.05827666647972836,0.15200355716841796,0.02876270570378153,0.05651112216644845,0.02919928294311108,0.056435428486564174,0.022981129841563558,0.04818396948526805,0.22712238147739802,0.41920347761727733
tafeng,hrm,split_20,12,0.021223814773980148,0.04070520449640239,0.05908169264307867,0.15259029086391085,0.027669311503136076,0.05371957892056321,0.027655824674704343,0.05287818518222218,0.022561681617579495,0.04660865352661502,0.23153252480705622,0.4220445476608914
tafeng,hrm,split_20,13,0.020354507675345596,0.03829083668272915,0.06041337335638886,0.15298757048283623,0.0270319732610334,0.051224433024904634,0.0267098587834278,0.04998662926501413,0.02241924248171479,0.04508647458324677,0.2392502756339581,0.4268611891710974
tafeng,hrm,split_20,14,0.019530634745629227,0.03600399964291211,0.06161675621633181,0.15321572428028918,0.02643303067534862,0.04894808438973818,0.025824486895245052,0.04733224633139681,0.022266761895738146,0.043649822707905975,0.24696802646085997,0.43148591006896364
tafeng,hrm,split_20,15,0.01859610437339212,0.034342900279711035,0.06342675254121237,0.15709743099997117,0.025691525779333504,0.04745349602935748,0.024782270245342783,0.045463618556837095,0.022064416211868564,0.04290996582902521,0.24917309812568908,0.43277287557816835
tafeng,hrm,split_20,16,0.017709481808158765,0.03271132177469674,0.06386734924696894,0.15724385461870433,0.024831095059738018,0.045651089942219863,0.02373303198850774,0.04348337394109325,0.02162712181833698,0.04167077414782832,0.25027563395810365,0.43341071361858535
tafeng,hrm,split_20,17,0.01686231273104611,0.030867034354663196,0.06420861033795439,0.15723050918847,0.023986317435130695,0.0436958936295572,0.022721018897908656,0.041272651290823116,0.02117696001050676,0.04036521485843419,0.2535832414553473,0.43530184709611053
tafeng,hrm,split_20,18,0.016109273551390402,0.029226316301377123,0.064997925763433,0.15786589876247162,0.023257711758425136,0.0419684742359101,0.021825876667340535,0.03930290713117965,0.020836085714840268,0.03926541475208127,0.25689084895259096,0.43715974746743363
tafeng,hrm,split_20,19,0.015435501653803741,0.02786696888087306,0.06546169083579785,0.1579719522441941,0.022580982961007336,0.04050650150417822,0.02101567267943226,0.03766488798815873,0.02048420785558928,0.038250590061314975,0.25909592061742004,0.4383800938490692
tafeng,hrm,split_20,20,0.0149393605292172,0.026683321196099365,0.06615012296920046,0.15820462283723,0.022050919898577794,0.039127258395468364,0.020399765059281674,0.03618177089002762,0.0202209372867186,0.03728943605749182,0.26350606394707826,0.44077752232907635
tafeng,hrm,split_30,2,0.03486750348675035,0.12875653311201352,0.016283639069131595,0.08432214853536756,0.019165704305839037,0.08076854585227757,0.029387828391663404,0.11350683435531464,0.010145272437928367,0.04773637567095704,0.06903765690376569,0.25360660444109373
tafeng,hrm,split_30,3,0.030683403068340307,0.09878276474938516,0.020728211696486584,0.09315107499901736,0.021124859395660518,0.07484484970573696,0.029461105898032806,0.0972141674891498,0.012090920535448293,0.04792293589493048,0.0899581589958159,0.28622162306227356
tafeng,hrm,split_30,4,0.03016039051603905,0.08664508829712356,0.027341492115358648,0.10650934285371562,0.0244490505476267,0.07455176449425822,0.031569555228558324,0.09130895082219215,0.014979652083716832,0.050561384641118576,0.11366806136680614,0.3175184066923107
tafeng,hrm,split_30,5,0.028870292887029293,0.07529782631607243,0.03427450011746584,0.12372269541830132,0.026410256060734754,0.07232942596842894,0.03207359923503033,0.08390747068976778,0.017320012062007735,0.052625345963270516,0.13528591352859135,0.3421480244045594
tafeng,hrm,split_30,6,0.029172477917247783,0.06976214424824974,0.042957843772197635,0.1402293911786918,0.02926232876708469,0.07260448431388423,0.03382692161885046,0.08082152103370252,0.020292921488784785,0.05533047378950876,0.1596931659693166,0.36644904461329597
tafeng,hrm,split_30,7,0.02829248854353456,0.06312006403406312,0.04759355752750154,0.14701934621206902,0.02991987420231471,0.06907785643222665,0.03364576598922634,0.07502406377358928,0.02142515609259424,0.05430510268834741,0.1799163179916318,0.384251740179841
tafeng,hrm,split_30,8,0.027719665271966527,0.059205859330748636,0.0530633753096501,0.15427435732018524,0.030826020691084786,0.06679269737329421,0.03372318929441484,0.071300808677975,0.022797336322393457,0.05380570255994286,0.19665271966527198,0.39760617708318324
tafeng,hrm,split_30,9,0.02634433596776693,0.05502079073792375,0.05630793990358708,0.1583920173346997,0.030545992635082557,0.0643562522214508,0.03265330669271894,0.06751673697342414,0.023213141871079285,0.05275665662501729,0.20711297071129708,0.40537856980367176
tafeng,hrm,split_30,10,0.024546722454672248,0.05009380850763333,0.058299010200096715,0.16001681495102352,0.029575424857253826,0.060743066215622234,0.030930059591947147,0.06251440115052911,0.023092371077533865,0.05092368366636165,0.21478382147838215,0.4108155582233235
tafeng,hrm,split_30,11,0.023709902370990233,0.04708779637948745,0.061354843571065375,0.16359108559821783,0.02948691867203147,0.05889283858043259,0.030288705862506815,0.059639930461863576,0.02352543286481599,0.050275230162192173,0.22594142259414227,0.4183466769738154
tafeng,hrm,split_30,12,0.02283821478382147,0.04409887615251504,0.06392641222219347,0.1648439284931471,0.02920836129559897,0.056441311088529525,0.029516415471926263,0.05645329552752909,0.02378080279962221,0.048898678898568304,0.23640167364016737,0.4250198736258845
tafeng,hrm,split_30,13,0.021778779100954826,0.04159750725075231,0.06569196683027002,0.16629462118575722,0.028506528065767898,0.05418504956522445,0.028404099814974434,0.05361512831832307,0.023668038188138205,0.04767572471598603,0.2419804741980474,0.42843193817429565
tafeng,hrm,split_30,14,0.021119744969117345,0.039518423967290855,0.06853230727213643,0.16950792925663669,0.028250260246904885,0.052474011831300994,0.027787027778907243,0.051392826425958105,0.02387641409110984,0.04678050343964809,0.2510460251046025,0.43376621235407936
tafeng,hrm,split_30,15,0.02050209205020919,0.03766375318199057,0.07241316877852094,0.17575694167202435,0.027983715832702115,0.05078320496731299,0.027180334570182454,0.049285701140475646,0.024131281525006557,0.04600664671876649,0.2601115760111576,0.43884831682874303
tafeng,hrm,split_30,16,0.019830892608089262,0.03596955118321618,0.07554335739511125,0.18100122657537324,0.027611334892390902,0.049325129746198605,0.026492307859733156,0.04740532686287688,0.024242732754791496,0.04536187378367116,0.2670850767085077,0.4425915052155119
tafeng,hrm,split_30,17,0.01923865780621872,0.034313448433437206,0.07817564229419408,0.18354086504427508,0.027256446290268386,0.04775290954722853,0.025871889143018623,0.0455102551313323,0.024312407052680684,0.04442717687808738,0.27405857740585776,0.4461942497380499
tafeng,hrm,split_30,18,0.018518518518518504,0.032706713489087096,0.0793517252514053,0.18407455834191816,0.026611255298468563,0.046104061546279,0.02503695421867043,0.043612157644159266,0.02404462828738431,0.04329808066479527,0.2789400278940028,0.4486344239644844
tafeng,hrm,split_30,19,0.018020993907362542,0.031302339813443054,0.08106609863154372,0.18484518473486167,0.026248183865203063,0.04471580846039068,0.02448792778950087,0.04197146832794418,0.024004866185268786,0.042392820149421376,0.2859135285913529,0.4520060375421512
tafeng,hrm,split_30,20,0.017433751743375175,0.03010978060262649,0.08245716449046454,0.18671908080236546,0.02570678373492417,0.04351045225758439,0.023796656321581802,0.04055722989224698,0.02379835685014674,0.041693514140655606,0.2894002789400279,0.453642222509313
tafeng,hrm,split_40,2,0.028259653049804143,0.1178922950698388,0.012066623270110342,0.06964416975176581,0.014747281552517007,0.0706293416008173,0.02312529236359949,0.1012506326076431,0.007646999974069513,0.04051938217179042,0.055400111919418016,0.22882360052399275
tafeng,hrm,split_40,3,0.02891251632158179,0.09710109481777493,0.01853056929481559,0.08717207946474817,0.019330239803080827,0.07216589070448041,0.027358636355986746,0.094553041141111,0.010922694881266709,0.045549307429369815,0.08393956351426973,0.27737477675902
tafeng,hrm,split_40,4,0.03161723559037493,0.08960103866886719,0.027701102294713082,0.10722824313566506,0.025173726132387567,0.07630314107055536,0.03282055814360854,0.0939542789589053,0.015279862976921483,0.051332640346065626,0.11807498601007274,0.3227872193857937
tafeng,hrm,split_40,5,0.029994404029099052,0.0788789735345729,0.03276919647092105,0.1166754167440627,0.026619548617013652,0.07346438082902859,0.032868346849440455,0.08653764326237637,0.01706545511223112,0.05191243017023914,0.1365416899832121,0.3434589775062138
tafeng,hrm,split_40,6,0.028912516321581785,0.07057227100122565,0.03772084982220036,0.12324810011812468,0.027935942556454853,0.07034574273725974,0.03303428643004833,0.08018709091482024,0.018720196957982604,0.051630530582620585,0.15724678231673195,0.36413518262540884
tafeng,hrm,split_40,7,0.027420257414661437,0.06459593486193989,0.04081992845116373,0.12670446201890656,0.0282351900578124,0.06809925821109074,0.03231309593400368,0.07568416651493391,0.019540438558948343,0.051057237913418735,0.17011751538891998,0.37584118072039086
tafeng,hrm,split_40,8,0.025951315053161724,0.05915432757249572,0.04446119378874455,0.13162108504329478,0.028388830745209308,0.06562899704418153,0.031431404131973116,0.07111079239516083,0.020376268823315526,0.05053903064531556,0.18130945719082261,0.3853822115451921
tafeng,hrm,split_40,9,0.0251196915998259,0.05481431607813965,0.04946464074871966,0.1401020385745949,0.0289496110018988,0.06368105722677371,0.03112503604559471,0.06736028231508186,0.021537174459649706,0.050539843065772756,0.19585898153329603,0.39697156798861905
tafeng,hrm,split_40,10,0.024566312255176276,0.05125272173144711,0.05273343236190715,0.14265771890174714,0.029254185946920603,0.06133635221642307,0.030873070880857757,0.06384909736936208,0.022256030830383407,0.04960821236929168,0.21208729714605484,0.40890077045575235
tafeng,hrm,split_40,11,0.023146970544844075,0.047185283360772795,0.05492020132259889,0.14539022652080136,0.028554093687138713,0.05836136337141075,0.029519223264697976,0.05966177145266957,0.022298352994200393,0.0482630080192123,0.22048125349748182,0.41468723364486615
tafeng,hrm,split_40,12,0.022337250512963994,0.04481852222995833,0.0577813836955328,0.14890858244892125,0.028447379781372465,0.05714468989803506,0.02886187789047712,0.057450404218253065,0.022742277685132168,0.04813372811785994,0.22887520984890877,0.42022632891027184
tafeng,hrm,split_40,13,0.021479919073651578,0.04228398794703559,0.0601813425938129,0.15163280478527352,0.028057536164204384,0.05507235074264689,0.02803571642233838,0.05470061034661449,0.022900320485269562,0.0471392072419751,0.23726916620033575,0.42552771632810615
tafeng,hrm,split_40,14,0.021024862099288503,0.040393830591672626,0.06384218668628305,0.15682996128974067,0.028133073451293754,0.05390909042484323,0.027701492532258364,0.05280630771570039,0.023451537048712674,0.047000554858715106,0.246782316731953,0.4312596450849983
tafeng,hrm,split_40,15,0.020481253497481797,0.03865142629490418,0.06682797495291913,0.16126125673959169,0.02794260396621659,0.0524306375303779,0.027182133653625578,0.05084960120984834,0.023711258126982333,0.04637772359389826,0.2540570789031897,0.43545170725277277
tafeng,hrm,split_40,16,0.019760772243984332,0.03671617540634343,0.06843624729985963,0.1631251722681308,0.027372222158179874,0.050513262322714934,0.0263764004134501,0.048580337877467336,0.0235696123607197,0.045247884290685464,0.2602126468942362,0.43887334070238415
tafeng,hrm,split_40,17,0.019125053490898315,0.035160525077483434,0.0696627038005187,0.1637245763630036,0.026893573982616006,0.04905391930119763,0.025677420161322163,0.0468088928647682,0.023455351299611373,0.04434027558663989,0.26580861779518744,0.441886484835195
tafeng,hrm,split_40,18,0.018497792700366833,0.03358971536806329,0.07179009926623997,0.16627782973234553,0.026436189672386635,0.04756744017985762,0.02498380574606491,0.04498693467370081,0.02342913817837589,0.04356225033134807,0.27084499160604364,0.4445205931178702
tafeng,hrm,split_40,19,0.0179071068830442,0.03216719698342001,0.07353455266150478,0.1689345737201673,0.025975212895060308,0.04632469533547009,0.02431809072539838,0.043360751454977815,0.023358611508010805,0.04306775741572115,0.2753217683268047,0.44680130412269636
tafeng,hrm,split_40,20,0.017543368774482374,0.031010558734641768,0.07604302770425515,0.17178136410549885,0.025771139753865885,0.045193859024264024,0.023930979753470336,0.041981608057332344,0.023488127206881645,0.042520877459258186,0.2825965304980414,0.45038788315839956
tafeng,hrm,split_50,2,0.029747149231531978,0.11830308769675012,0.013351753402689247,0.0721290158786719,0.016113875209262385,0.07361730559596358,0.024779327571069844,0.10379478236149213,0.008443837876931511,0.04230496148802832,0.059494298463063956,0.23660617539350023
tafeng,hrm,split_50,3,0.025780862667327716,0.09029595551781536,0.017812554000370483,0.08478707186335462,0.01814915221972232,0.07087572131739432,0.024967204812585783,0.09048080181629485,0.010452897140324555,0.04499026600363031,0.07635101636093208,0.26562477215715646
tafeng,hrm,split_50,4,0.025780862667327716,0.07963332119093239,0.02334007593611092,0.09768012525124871,0.020894761780317597,0.07075260286791109,0.026861059006191765,0.08520405579315257,0.012861378807023892,0.04787446903380178,0.09866137828458106,0.29828077626420013
tafeng,hrm,split_50,5,0.023698562221120476,0.06852763000659469,0.02675100624342199,0.10601885210247981,0.021282779518155832,0.06613506438308767,0.026028762346889247,0.07652007950629262,0.013825596123985153,0.04735987826647368,0.11204759543877045,0.3155032225633172
tafeng,hrm,split_50,6,0.02131879028259791,0.059275101916961365,0.028661438812010238,0.10932196470388895,0.0208484304581926,0.06167740256014297,0.024437112808473143,0.06875884806939511,0.014131651919097404,0.046021753726674906,0.12047595438770452,0.32559800225023405
tafeng,hrm,split_50,7,0.019831432821021313,0.0531569749970457,0.030390706486989365,0.11146339994375758,0.020617121216647112,0.058427903344279546,0.02343580626225532,0.06351292724475227,0.014419537085155172,0.04475200803010597,0.1294000991571641,0.3357254746151242
tafeng,hrm,split_50,8,0.01877788795240456,0.04849885703633323,0.03284307563494602,0.11411805324514934,0.020735208686986296,0.05591284311265154,0.022808986387573938,0.059287046287463785,0.015006889662709284,0.04394626042772705,0.13931581556767478,0.34636165598812246
tafeng,hrm,split_50,9,0.018288988046052997,0.044909964452808815,0.03493985496742392,0.1156116062089202,0.02091569720879545,0.053278056752184076,0.02256832934306063,0.05562243271759111,0.015483768539640747,0.04273717031444248,0.15220624690133863,0.35930977303250183
tafeng,hrm,split_50,10,0.017451660882498762,0.04158146966512682,0.03712659430091586,0.11904842602314644,0.020802914843324173,0.0511332435677984,0.021931174196808095,0.05238699159711901,0.015828281879093836,0.041954538779927476,0.16063460585027267,0.36728464407604317
tafeng,hrm,split_50,11,0.016811646459638525,0.03957365219419024,0.03987365030776364,0.12621846200906897,0.020764090684385235,0.05017015268873172,0.02143245190885691,0.05046676017434409,0.01626434438514033,0.042345299977605465,0.16608824987605356,0.37225212556259923
tafeng,hrm,split_50,12,0.01607172368203602,0.037303700369729784,0.04143890458744529,0.12902486175106917,0.02037312134778754,0.04835051979331642,0.02071010488223817,0.04806261319583266,0.01629949333907082,0.041484734361161575,0.1715418939018344,0.3770752792549267
tafeng,hrm,split_50,13,0.015369360436291519,0.03513047440742562,0.0426913931602115,0.12994453447117524,0.019971991626482197,0.0463565488346088,0.020000471052026948,0.04555961317244329,0.016301852955251935,0.0404204984694097,0.17699553792761527,0.38175957550791545
tafeng,hrm,split_50,14,0.014944401161555345,0.033434479602159506,0.04469515153481767,0.13295492543098664,0.019879966994365887,0.04511716314082585,0.019631468657939532,0.043794989774275574,0.016536271724978322,0.03992698364521435,0.1849281110560238,0.38833551410593575
tafeng,hrm,split_50,15,0.014344736407205409,0.031658163923536126,0.04607186840549378,0.13532597660803686,0.019462969523100063,0.04343805952879453,0.018990204693592843,0.041763320155420815,0.01647757899016325,0.03901290022450338,0.1893901834407536,0.3919154161493167
tafeng,hrm,split_50,16,0.013851016360932077,0.03023966749628647,0.04775338829432053,0.13851812030904287,0.01915520177775534,0.04221011549170791,0.018468421225700648,0.040162883003602476,0.016513014405057907,0.03850643818443074,0.19335647000495787,0.3950279881949842
tafeng,hrm,split_50,17,0.013823675231123683,0.029487787631908926,0.05146576680838471,0.14738635368793196,0.019413409548580222,0.04180887910474827,0.018534209850973028,0.039400687695309064,0.017022566850306634,0.03876885134900288,0.2017848289538919,0.40143194498722734
tafeng,hrm,split_50,18,0.013386217154189379,0.02818531979390744,0.05235203919717977,0.147795008212796,0.01905354285194506,0.04042282675617578,0.01803706379093356,0.03783243692368463,0.01692106740045285,0.037867473236609925,0.20624690133862172,0.4047101703021499
tafeng,hrm,split_50,19,0.012968713305325777,0.02705053136874224,0.05385613747867022,0.15083800331162892,0.01875367654282137,0.03940331677234035,0.017576940224764165,0.03653224493415864,0.016915492115367987,0.03747332796299861,0.20971740208230044,0.40720783841943353
tafeng,hrm,split_50,20,0.012617749132374815,0.02593851747460322,0.05518421861000265,0.1527388523651724,0.01845270687258637,0.03815034628608106,0.017168908656417015,0.03515284349934519,0.016849336646527848,0.03666642601605489,0.21467526028755576,0.4106986958798007
tafeng,hrm,split_60,2,0.025280898876404494,0.11063968030258771,0.01162194632472328,0.07432709914243547,0.013331024881918757,0.06929911724822248,0.020391810940741877,0.0954345609721586,0.0071575712697437305,0.04172499595752725,0.050093632958801496,0.21818924951934185
tafeng,hrm,split_60,3,0.02434456928838951,0.09142430996977327,0.0167604504028341,0.08736680202778989,0.016549895192451442,0.06866284461883262,0.022946032856525023,0.08817090590241293,0.009631686075386168,0.04465213353236375,0.06928838951310862,0.25400337303635806
tafeng,hrm,split_60,4,0.022588951310861423,0.0768147596913545,0.021281343141220186,0.10020264263838423,0.018101914624330695,0.06675589254612999,0.023234291478999042,0.08003744469329747,0.011350372640759844,0.046673372098064714,0.08426966292134831,0.27785685384585396
